user_id,age,gender,location,preferred_language,device_type,payment_method,auto_renew,plan_changes,subscription_start_date,subscription_end_date,months_using,total_revenue_inr,completion_rate,peak_hour_streaming,avg_genre_diversity,most_watched_genre
user_2684,19,Male,East Eric,Telugu,Tablet,Debit Card,True,0,2022-07-31,2024-11-17,28,29825.04,0.43,Afternoon,1,Action
user_2685,28,Male,Ericaton,Telugu,Mobile,Net Banking,False,0,2024-03-09,2025-08-01,17,18108.06,0.48,Evening,4,Sci-Fi
user_2686,68,Female,Wandaland,Hindi,Desktop,Net Banking,True,1,2022-07-12,2024-07-31,25,23966.55,0.61,Morning,4,Sci-Fi
user_2687,51,Male,Port Charleshaven,English,Tablet,Net Banking,True,1,2023-02-12,2025-02-01,24,23007.89,0.82,Night,4,Drama
user_2688,47,Female,East Hannah,Hindi,Desktop,Net Banking,False,1,2023-09-10,2026-02-26,30,28759.86,0.79,Evening,1,Action
user_2689,28,Female,Allisonfurt,English,Smart TV,Debit Card,False,0,2023-05-29,2023-08-27,3,3195.54,0.85,Evening,1,Sci-Fi
user_2690,30,Male,Amystad,Bengali,Laptop,Wallet,True,1,2022-11-15,2025-09-30,35,33553.17,0.61,Evening,2,Drama
user_2691,65,Female,South Levi,English,Laptop,Debit Card,True,0,2022-05-18,2023-03-14,10,10651.8,0.61,Night,1,Thriller
user_2692,19,Female,East Barbaramouth,Spanish,Mobile,UPI,True,1,2024-04-08,2026-11-24,32,30677.18,0.71,Evening,3,Thriller
user_2693,45,Male,South Johntown,Bengali,Tablet,Net Banking,True,0,2023-06-05,2023-07-05,1,1065.18,0.84,Night,4,Drama
user_2694,68,Male,North Pamela,Telugu,Smart TV,Debit Card,True,0,2022-08-13,2024-06-03,22,23433.96,0.69,Night,4,Action
user_2695,54,Male,Colleenstad,Tamil,Desktop,Debit Card,True,0,2022-10-11,2024-10-30,25,26629.5,0.92,Evening,1,Drama
user_2696,58,Male,Jasonshire,Spanish,Laptop,UPI,True,1,2023-08-19,2024-10-12,14,13421.27,0.44,Evening,3,Comedy
user_2697,29,Female,Martinezshire,Telugu,Laptop,Net Banking,False,1,2022-10-05,2023-05-03,7,6710.63,0.91,Night,1,Romance
user_2698,57,Male,Lake Danaview,English,Smart TV,Wallet,True,0,2023-03-04,2024-12-23,22,23433.96,0.99,Evening,1,Drama
user_2699,21,Male,North Kendra,Hindi,Laptop,Credit Card,True,1,2022-06-22,2025-02-06,32,30677.18,0.84,Evening,2,Thriller
user_2700,25,Female,West Christopher,English,Desktop,UPI,True,0,2023-02-25,2025-09-12,31,33020.58,0.59,Evening,4,Action
user_2701,62,Male,Lake Michael,Hindi,Smart TV,Wallet,True,0,2024-04-17,2026-03-08,23,24499.14,0.57,Evening,3,Action
user_2702,67,Female,Davidfort,Spanish,Smart TV,Credit Card,True,0,2022-11-24,2024-08-15,21,22368.78,0.49,Afternoon,4,Comedy
user_2703,54,Male,Millershire,Bengali,Laptop,Net Banking,True,0,2023-11-06,2026-03-25,29,30890.22,0.48,Afternoon,1,Documentary
user_2704,46,Female,Heathermouth,Hindi,Laptop,Debit Card,True,0,2022-10-09,2025-01-26,28,29825.04,0.81,Night,2,Documentary
user_2705,49,Male,North Elizabeth,Bengali,Desktop,UPI,True,0,2023-10-30,2024-03-28,5,5325.9,0.43,Night,1,Comedy
user_2706,51,Male,Elizabethmouth,Bengali,Laptop,Debit Card,True,0,2022-05-30,2024-06-18,25,26629.5,0.69,Morning,1,Sci-Fi
user_2707,62,Female,Lake Christopherside,Marathi,Laptop,Debit Card,True,0,2022-06-27,2024-04-17,22,23433.96,0.45,Evening,3,Horror
user_2708,55,Female,West Paula,Hindi,Desktop,UPI,True,0,2023-09-07,2025-12-25,28,29825.04,0.77,Evening,2,Drama
user_2709,33,Male,Katiebury,Tamil,Laptop,Net Banking,True,1,2023-08-14,2025-12-31,29,27801.2,0.46,Evening,4,Thriller
user_2710,64,Female,Craigmouth,Hindi,Tablet,Debit Card,True,0,2023-08-29,2026-04-15,32,34085.76,0.82,Night,3,Documentary
user_2711,65,Female,Triciafurt,English,Tablet,Net Banking,True,0,2022-10-23,2024-07-14,21,22368.78,0.44,Night,4,Drama
user_2712,42,Female,New Paulamouth,Telugu,Mobile,Credit Card,True,0,2024-01-07,2025-01-01,12,12782.16,0.61,Afternoon,1,Documentary
user_2713,32,Female,North Jamesview,Tamil,Desktop,UPI,True,0,2023-08-31,2026-04-17,32,34085.76,0.49,Evening,1,Thriller
user_2714,60,Male,New James,Marathi,Smart TV,Debit Card,True,1,2023-07-16,2024-12-07,17,16297.25,0.43,Night,3,Action
user_2715,62,Male,South Mariahaven,Bengali,Mobile,UPI,True,0,2023-04-23,2024-01-18,9,9586.62,0.67,Afternoon,3,Horror
user_2716,62,Male,Williamland,Marathi,Tablet,Wallet,True,0,2022-12-30,2025-05-18,29,30890.22,0.7,Evening,2,Thriller
user_2717,23,Female,West Zacharyville,English,Mobile,UPI,True,0,2023-09-14,2026-03-02,30,31955.4,0.83,Afternoon,3,Thriller
user_2718,64,Female,Sullivantown,Bengali,Tablet,Debit Card,True,0,2022-06-11,2023-04-07,10,10651.8,0.62,Afternoon,3,Action
user_2719,36,Male,Jordanton,Bengali,Mobile,Wallet,True,1,2024-01-21,2026-09-07,32,30677.18,0.65,Evening,4,Thriller
user_2720,54,Female,New Charles,Spanish,Tablet,Debit Card,False,0,2023-10-08,2024-02-05,4,4260.72,0.51,Evening,3,Drama
user_2721,25,Female,Rebeccachester,Tamil,Smart TV,Net Banking,True,0,2022-12-23,2023-10-19,10,10651.8,0.87,Morning,4,Action
user_2722,31,Male,East Tyler,Marathi,Smart TV,Net Banking,True,0,2022-12-10,2025-04-28,29,30890.22,0.8,Night,4,Comedy
user_2723,38,Female,Patriciaburgh,Bengali,Smart TV,Wallet,True,0,2023-10-15,2026-08-30,35,37281.3,0.73,Night,1,Action
user_2724,53,Female,East Jamesville,Marathi,Tablet,Debit Card,True,0,2022-06-22,2023-06-17,12,12782.16,0.95,Evening,1,Drama
user_2725,26,Female,Aguilarville,English,Desktop,Credit Card,True,0,2023-05-12,2024-09-03,16,17042.88,0.44,Evening,1,Comedy
user_2726,53,Female,East Alisha,Hindi,Desktop,UPI,True,1,2023-04-03,2023-11-29,8,7669.3,0.83,Night,2,Drama
user_2727,20,Other,North Michael,Spanish,Tablet,Wallet,True,0,2022-12-17,2025-09-02,33,35150.94,0.73,Evening,4,Horror
user_2728,27,Female,East Marisaberg,Bengali,Laptop,Debit Card,True,0,2022-07-24,2023-03-21,8,8521.44,0.7,Night,1,Comedy
user_2729,24,Male,Meyershire,Spanish,Mobile,Credit Card,False,2,2023-07-26,2025-03-17,20,19173.24,0.44,Evening,3,Romance
user_2730,57,Female,Amandamouth,English,Tablet,Debit Card,True,0,2023-05-28,2023-12-24,7,7456.26,0.95,Evening,4,Drama
user_2731,38,Female,Austinshire,Bengali,Laptop,UPI,True,0,2024-05-12,2026-11-28,31,33020.58,0.42,Night,3,Comedy
user_2732,42,Male,Ramosstad,Tamil,Smart TV,Wallet,True,1,2024-01-28,2024-09-24,8,7669.3,0.67,Evening,3,Drama
user_2733,57,Female,West Lisaton,English,Laptop,Credit Card,False,1,2024-03-10,2026-08-27,30,28759.86,0.81,Night,3,Drama
user_2734,40,Male,New Mariaberg,Bengali,Smart TV,Debit Card,False,0,2022-10-05,2023-04-03,6,6391.08,0.97,Evening,1,Drama
user_2735,43,Female,East Patrickville,English,Mobile,Net Banking,False,1,2022-09-22,2025-03-10,30,28759.86,0.7,Evening,4,Thriller
user_2736,40,Female,East Jennifer,Bengali,Smart TV,Net Banking,True,0,2023-09-17,2024-11-10,14,14912.52,0.67,Evening,1,Drama
user_2737,69,Other,Lake Robertmouth,Hindi,Desktop,Wallet,True,0,2023-03-21,2023-07-19,4,4260.72,0.49,Evening,3,Action
user_2738,36,Male,Stephentown,Spanish,Smart TV,Credit Card,True,0,2024-01-15,2024-09-11,8,8521.44,0.93,Night,2,Comedy
user_2739,19,Male,Russellburgh,English,Desktop,UPI,True,0,2023-11-01,2024-09-26,11,11716.98,0.55,Night,2,Romance
user_2740,59,Male,Port Cindy,English,Tablet,Net Banking,True,0,2023-05-28,2025-03-18,22,23433.96,0.65,Afternoon,1,Drama
user_2741,49,Male,Barrychester,Hindi,Laptop,Credit Card,True,1,2022-05-25,2024-03-15,22,21090.56,0.48,Evening,1,Horror
user_2742,58,Female,Kellybury,Marathi,Laptop,Net Banking,True,0,2024-01-21,2024-06-19,5,5325.9,0.48,Afternoon,4,Action
user_2743,51,Female,Michellemouth,Bengali,Laptop,Net Banking,True,0,2024-03-17,2026-08-04,29,30890.22,0.64,Evening,2,Thriller
user_2744,42,Female,Johnsonmouth,Bengali,Desktop,Wallet,True,0,2022-11-30,2023-01-29,2,2130.36,0.5,Evening,1,Romance
user_2745,59,Male,Wagnerfurt,English,Laptop,Net Banking,True,0,2023-11-11,2024-10-06,11,11716.98,0.84,Night,3,Sci-Fi
user_2746,67,Male,Coryfurt,English,Laptop,Credit Card,True,0,2023-04-25,2023-11-21,7,7456.26,0.76,Morning,3,Romance
user_2747,29,Other,North Ericatown,Bengali,Laptop,Credit Card,True,0,2023-07-05,2025-11-21,29,30890.22,0.71,Evening,2,Documentary
user_2748,23,Male,South Michaelville,Spanish,Smart TV,Wallet,True,0,2022-12-02,2023-01-31,2,2130.36,0.52,Afternoon,4,Thriller
user_2749,18,Male,Kochside,Telugu,Tablet,Net Banking,True,0,2023-10-11,2025-12-29,27,28759.86,0.41,Afternoon,3,Drama
user_2750,63,Female,West Christopher,Spanish,Smart TV,Wallet,True,0,2022-07-13,2022-11-10,4,4260.72,1.0,Night,2,Drama
user_2751,66,Male,New Cherylmouth,Tamil,Smart TV,UPI,False,1,2022-12-13,2024-07-05,19,18214.58,0.59,Evening,4,Drama
user_2752,28,Male,New Ashley,Spanish,Tablet,UPI,False,0,2022-11-25,2023-10-21,11,11716.98,0.75,Night,1,Documentary
user_2753,27,Male,West Meganton,Telugu,Tablet,Credit Card,True,0,2024-01-30,2026-04-19,27,28759.86,0.76,Night,1,Comedy
user_2754,52,Female,North Yvette,Spanish,Mobile,UPI,True,0,2022-08-25,2024-04-16,20,21303.6,0.53,Night,3,Sci-Fi
user_2755,46,Male,Wilsonborough,Tamil,Tablet,Wallet,True,0,2023-12-08,2024-03-07,3,3195.54,0.82,Evening,4,Thriller
user_2756,21,Female,Richardsborough,Tamil,Desktop,UPI,True,0,2022-12-08,2025-05-26,30,31955.4,0.51,Evening,4,Romance
user_2757,29,Male,Lake Lisatown,Hindi,Tablet,UPI,True,0,2024-04-26,2025-06-20,14,14912.52,0.74,Evening,1,Horror
user_2758,50,Female,Tiffanybury,Bengali,Mobile,Wallet,True,0,2024-02-12,2024-11-08,9,9586.62,0.46,Night,4,Thriller
user_2759,27,Male,West Susan,Telugu,Tablet,Wallet,True,0,2022-11-06,2024-02-29,16,17042.88,0.98,Afternoon,3,Comedy
user_2760,56,Female,Port Catherineborough,Marathi,Tablet,Wallet,True,0,2022-12-06,2024-06-28,19,20238.42,0.43,Afternoon,2,Comedy
user_2761,52,Male,Garciaville,Tamil,Smart TV,Wallet,True,0,2023-07-12,2025-12-28,30,31955.4,0.97,Night,2,Action
user_2762,64,Female,East Jacob,English,Laptop,Wallet,True,0,2023-07-06,2024-04-01,9,9586.62,0.82,Evening,3,Horror
user_2763,44,Female,East Jennifer,Tamil,Desktop,Debit Card,True,0,2022-06-15,2023-06-10,12,12782.16,0.8,Evening,1,Comedy
user_2764,69,Female,Davidbury,Marathi,Laptop,Net Banking,False,0,2024-05-04,2027-02-18,34,36216.12,0.72,Night,4,Drama
user_2765,49,Female,South William,Bengali,Smart TV,Debit Card,False,0,2023-07-03,2024-03-29,9,9586.62,0.72,Night,1,Action
user_2766,65,Male,North Joshua,Tamil,Laptop,Debit Card,True,2,2023-08-15,2025-10-03,26,24925.21,0.77,Evening,2,Comedy
user_2767,23,Male,Joneston,Telugu,Smart TV,Debit Card,True,0,2022-08-06,2022-10-05,2,2130.36,0.86,Evening,2,Drama
user_2768,50,Female,Roseshire,Tamil,Desktop,Debit Card,True,0,2023-03-10,2024-12-29,22,23433.96,0.54,Night,2,Thriller
user_2769,29,Female,South Jontown,English,Desktop,Net Banking,True,0,2023-06-04,2026-02-18,33,35150.94,0.4,Night,2,Comedy
user_2770,20,Male,West Carlosville,English,Desktop,Credit Card,False,0,2022-09-01,2025-02-17,30,31955.4,0.77,Evening,4,Drama
user_2771,60,Male,New Scott,Marathi,Laptop,Debit Card,True,1,2022-10-04,2023-01-02,3,2875.99,0.75,Night,2,Romance
user_2772,45,Male,Richardsonton,Marathi,Mobile,Wallet,True,0,2024-02-26,2026-08-14,30,31955.4,0.53,Evening,2,Thriller
user_2773,60,Other,Lake Robertland,Hindi,Laptop,Net Banking,True,0,2024-02-29,2027-01-14,35,37281.3,0.43,Night,1,Drama
user_2774,19,Male,West Jasmine,Spanish,Tablet,Wallet,True,0,2022-11-21,2024-07-13,20,21303.6,0.43,Evening,1,Action
user_2775,54,Female,South Meganbury,Marathi,Laptop,UPI,False,0,2023-01-12,2024-11-02,22,23433.96,0.79,Afternoon,3,Romance
user_2776,66,Female,West Nicholas,Spanish,Laptop,Debit Card,True,0,2024-02-25,2026-07-14,29,30890.22,0.47,Evening,2,Comedy
user_2777,27,Female,Peckton,Hindi,Desktop,Debit Card,True,0,2024-04-29,2025-12-20,20,21303.6,0.62,Night,1,Action
user_2778,40,Male,Williamshaven,English,Mobile,UPI,True,0,2024-01-15,2026-11-30,35,37281.3,0.62,Night,4,Comedy
user_2779,24,Male,Newtonshire,Telugu,Laptop,Debit Card,True,0,2023-12-06,2025-02-28,15,15977.7,0.66,Evening,2,Comedy
user_2780,48,Female,Lake Brandon,Hindi,Laptop,Debit Card,True,1,2023-06-02,2025-12-18,31,29718.52,0.98,Afternoon,2,Drama
user_2781,55,Male,South Staceyberg,Hindi,Laptop,UPI,True,0,2024-03-17,2025-05-11,14,14912.52,0.89,Night,3,Romance
user_2782,56,Female,Michealshire,Marathi,Desktop,Debit Card,False,1,2023-08-10,2024-08-04,12,11503.94,0.65,Evening,3,Romance
user_2783,29,Female,Carolynland,Marathi,Smart TV,Wallet,True,0,2022-08-14,2022-10-13,2,2130.36,0.4,Night,1,Sci-Fi
user_2784,50,Male,Crossborough,Telugu,Laptop,Credit Card,False,1,2023-06-08,2023-10-06,4,3834.65,0.82,Night,4,Documentary
user_2785,57,Female,East Melindatown,Bengali,Smart TV,UPI,True,0,2023-10-12,2026-01-29,28,29825.04,0.65,Night,2,Drama
user_2786,69,Female,Lake Austinshire,Telugu,Desktop,Credit Card,True,0,2023-01-27,2024-09-18,20,21303.6,0.9,Evening,2,Comedy
user_2787,55,Male,Kathrynville,Hindi,Desktop,Debit Card,False,0,2022-08-28,2023-06-24,10,10651.8,0.52,Evening,4,Comedy
user_2788,60,Female,West Melinda,Tamil,Laptop,Credit Card,True,0,2022-08-04,2023-10-28,15,15977.7,0.43,Evening,2,Romance
user_2789,34,Female,Thomasmouth,Tamil,Desktop,Net Banking,False,1,2022-06-06,2024-09-23,28,26842.54,0.46,Afternoon,1,Drama
user_2790,18,Male,Tommyland,Tamil,Desktop,Debit Card,True,0,2023-01-06,2025-08-23,32,34085.76,0.54,Evening,1,Action
user_2791,24,Male,Reginashire,Hindi,Mobile,Net Banking,True,0,2023-11-11,2025-12-30,26,27694.68,0.97,Night,4,Thriller
user_2792,52,Female,Port Stevenview,Hindi,Laptop,Debit Card,True,0,2022-06-24,2023-06-19,12,12782.16,0.62,Night,4,Action
user_2793,62,Female,Lake William,Telugu,Desktop,UPI,False,0,2023-02-01,2023-08-30,7,7456.26,0.97,Afternoon,4,Drama
user_2794,18,Female,New Kathleen,Bengali,Mobile,UPI,True,0,2023-03-11,2024-03-05,12,12782.16,0.75,Afternoon,4,Drama
user_2795,51,Female,Port Deanfort,Hindi,Mobile,Wallet,True,0,2023-01-09,2025-11-24,35,37281.3,0.93,Evening,4,Romance
user_2796,42,Female,Tabithastad,Bengali,Tablet,Wallet,True,1,2024-01-26,2025-11-16,22,21090.56,0.8,Night,2,Documentary
user_2797,52,Male,Port Charles,Marathi,Smart TV,Debit Card,True,0,2023-05-20,2024-08-12,15,15977.7,0.96,Evening,4,Documentary
user_2798,24,Male,Mendezburgh,Bengali,Tablet,UPI,True,0,2022-06-21,2023-11-13,17,18108.06,0.62,Night,4,Thriller
user_2799,64,Female,South Alexanderbury,Tamil,Desktop,Credit Card,True,0,2022-08-01,2024-04-22,21,22368.78,0.69,Evening,4,Drama
user_2800,18,Male,Haroldville,Hindi,Laptop,UPI,True,0,2024-03-28,2024-12-23,9,9586.62,0.7,Evening,2,Drama
user_2801,43,Male,Lewisland,Tamil,Tablet,Debit Card,True,0,2023-07-10,2025-08-28,26,27694.68,0.83,Evening,3,Horror
user_2802,21,Female,Lake Heidi,Tamil,Tablet,Credit Card,False,0,2023-07-31,2026-04-16,33,35150.94,0.43,Evening,2,Action
user_2803,24,Male,New Cody,Telugu,Desktop,Debit Card,True,1,2022-09-27,2022-11-26,2,1917.32,0.75,Evening,4,Action
user_2804,61,Female,North Corey,Bengali,Tablet,Debit Card,True,0,2024-01-31,2024-04-30,3,3195.54,0.54,Night,3,Action
user_2805,22,Female,Sandersville,Spanish,Laptop,UPI,True,0,2022-07-24,2023-07-19,12,12782.16,0.47,Night,3,Thriller
user_2806,62,Male,South Edwardstad,Tamil,Smart TV,Wallet,False,0,2024-02-27,2025-05-22,15,15977.7,0.62,Evening,4,Romance
user_2807,44,Male,East Allisonport,English,Laptop,UPI,True,0,2024-03-13,2024-06-11,3,3195.54,0.43,Evening,3,Drama
user_2808,34,Female,Deborahfort,Tamil,Smart TV,Wallet,True,0,2024-03-27,2025-03-22,12,12782.16,0.55,Night,3,Comedy
user_2809,66,Male,Hernandezberg,Bengali,Desktop,Credit Card,True,0,2022-11-05,2025-01-23,27,28759.86,0.89,Night,2,Action
user_2810,44,Female,Marissahaven,Bengali,Smart TV,UPI,True,0,2023-12-21,2024-08-17,8,8521.44,0.84,Evening,1,Comedy
user_2811,47,Female,North Courtneytown,Spanish,Desktop,Debit Card,False,0,2023-10-30,2024-04-27,6,6391.08,0.72,Night,1,Drama
user_2812,44,Male,South Darryl,Bengali,Tablet,Credit Card,True,0,2023-12-29,2026-10-14,34,36216.12,0.93,Night,4,Romance
user_2813,19,Male,East Pamelaton,Tamil,Laptop,UPI,True,0,2024-03-11,2026-05-30,27,28759.86,0.88,Night,3,Horror
user_2814,22,Other,West Jontown,Marathi,Desktop,Credit Card,False,0,2022-07-30,2024-09-17,26,27694.68,0.55,Afternoon,4,Drama
user_2815,44,Male,East Jessica,Telugu,Laptop,Debit Card,False,0,2023-04-13,2023-12-09,8,8521.44,0.91,Morning,1,Drama
user_2816,30,Male,North Ian,Telugu,Desktop,Debit Card,False,2,2023-11-01,2025-09-21,23,22049.23,0.92,Afternoon,2,Comedy
user_2817,24,Female,Port Johnfurt,Bengali,Mobile,Wallet,True,0,2024-02-05,2025-04-30,15,15977.7,0.72,Evening,2,Sci-Fi
user_2818,34,Male,Theodoreport,Marathi,Desktop,Credit Card,True,1,2023-05-13,2023-12-09,7,6710.63,0.86,Evening,3,Comedy
user_2819,22,Male,Bradleychester,English,Tablet,UPI,True,0,2022-09-08,2023-05-06,8,8521.44,0.68,Evening,4,Romance
user_2820,58,Male,South Joshuahaven,Telugu,Desktop,Wallet,True,0,2023-10-09,2024-04-06,6,6391.08,0.61,Evening,3,Drama
user_2821,35,Male,Evanston,English,Laptop,Credit Card,True,0,2023-04-13,2023-08-11,4,4260.72,0.69,Afternoon,4,Drama
user_2822,24,Female,New Ianview,Tamil,Mobile,Net Banking,True,0,2023-10-20,2026-08-05,34,36216.12,0.81,Night,3,Thriller
user_2823,63,Male,Lake Michaelburgh,Tamil,Desktop,Net Banking,True,0,2024-02-01,2025-05-26,16,17042.88,0.71,Evening,4,Action
user_2824,67,Female,Raymondtown,English,Smart TV,UPI,True,0,2022-11-26,2025-10-11,35,37281.3,0.43,Afternoon,3,Documentary
user_2825,66,Female,East Patrick,Marathi,Desktop,Debit Card,False,0,2024-01-07,2025-09-28,21,22368.78,0.83,Afternoon,3,Comedy
user_2826,29,Other,Bakerville,Telugu,Tablet,UPI,True,0,2023-01-26,2025-08-13,31,33020.58,0.55,Afternoon,2,Thriller
user_2827,56,Male,North Richard,Hindi,Mobile,Credit Card,True,0,2024-03-12,2026-01-31,23,24499.14,0.88,Evening,4,Thriller
user_2828,56,Male,Donaldview,Spanish,Desktop,Wallet,True,0,2023-10-24,2025-07-15,21,22368.78,0.87,Evening,3,Documentary
user_2829,69,Male,Leefort,Bengali,Mobile,Wallet,True,1,2023-03-04,2025-02-21,24,23007.89,0.47,Night,1,Romance
user_2830,20,Male,Kevinshire,Tamil,Smart TV,Net Banking,True,0,2022-07-02,2023-05-28,11,11716.98,0.58,Evening,3,Action
user_2831,51,Female,East Richardbury,English,Mobile,Credit Card,True,0,2024-03-20,2026-06-08,27,28759.86,0.94,Night,4,Comedy
user_2832,28,Male,West Joshuachester,English,Laptop,UPI,True,0,2024-02-07,2024-08-05,6,6391.08,0.63,Evening,2,Thriller
user_2833,62,Female,East Ashleyland,Telugu,Tablet,Credit Card,True,0,2024-01-14,2025-05-08,16,17042.88,0.92,Morning,2,Horror
user_2834,28,Female,East Dillon,English,Smart TV,UPI,True,0,2024-03-20,2026-03-10,24,25564.32,0.82,Evening,1,Action
user_2835,24,Female,Hollowayfort,Bengali,Laptop,UPI,True,0,2024-03-16,2024-06-14,3,3195.54,0.53,Evening,1,Thriller
user_2836,32,Female,North Pamela,Spanish,Smart TV,Credit Card,True,0,2024-03-06,2025-04-30,14,14912.52,0.76,Evening,4,Documentary
user_2837,53,Male,Rodriguezberg,English,Tablet,Debit Card,True,1,2024-02-16,2024-07-15,5,4793.31,0.5,Evening,2,Thriller
user_2838,52,Male,West Chadview,Bengali,Desktop,Debit Card,True,0,2022-11-21,2024-08-12,21,22368.78,0.53,Evening,4,Comedy
user_2839,38,Male,Williamsshire,Spanish,Laptop,Debit Card,True,1,2023-11-27,2024-04-25,5,4793.31,0.49,Evening,3,Action
user_2840,33,Male,Davisville,Hindi,Laptop,Credit Card,True,0,2023-09-07,2024-10-31,14,14912.52,0.58,Night,3,Comedy
user_2841,23,Male,East Jeffreyview,Hindi,Tablet,Debit Card,True,0,2023-10-15,2026-07-31,34,36216.12,0.81,Afternoon,4,Romance
user_2842,28,Female,South Lisa,Telugu,Desktop,UPI,True,0,2022-08-25,2025-04-11,32,34085.76,0.47,Evening,3,Drama
user_2843,18,Female,Ellisbury,Hindi,Desktop,Credit Card,True,0,2023-06-02,2024-09-24,16,17042.88,0.63,Evening,4,Comedy
user_2844,69,Male,Alanland,Telugu,Laptop,Debit Card,True,0,2023-12-01,2026-05-19,30,31955.4,0.9,Evening,3,Thriller
user_2845,43,Male,Yolandamouth,Telugu,Mobile,Debit Card,True,0,2023-02-09,2023-04-10,2,2130.36,0.44,Evening,1,Documentary
user_2846,42,Other,Melissaside,Tamil,Mobile,Net Banking,True,1,2022-10-25,2023-02-22,4,3834.65,0.85,Night,4,Drama
user_2847,57,Male,New Anthony,English,Mobile,Wallet,True,0,2022-07-06,2023-07-31,13,13847.34,0.94,Night,2,Action
user_2848,39,Female,North Robert,Spanish,Laptop,Net Banking,True,0,2022-09-29,2024-03-22,18,19173.24,0.93,Night,2,Sci-Fi
user_2849,23,Female,Barberberg,Spanish,Laptop,Wallet,True,0,2023-05-31,2025-11-16,30,31955.4,0.86,Night,4,Action
user_2850,36,Male,East Paulfurt,Marathi,Mobile,UPI,True,0,2023-12-07,2024-07-04,7,7456.26,0.48,Evening,3,Drama
user_2851,39,Male,Mcbrideport,Telugu,Smart TV,Credit Card,True,1,2023-11-10,2024-10-05,11,10545.28,0.73,Morning,4,Action
user_2852,41,Female,Lake Amandachester,Marathi,Mobile,Net Banking,True,0,2023-05-20,2024-03-15,10,10651.8,0.67,Morning,4,Thriller
user_2853,53,Male,Jennifertown,Tamil,Desktop,Debit Card,True,0,2022-05-19,2022-08-17,3,3195.54,0.54,Night,1,Thriller
user_2854,38,Female,Lake Amandafurt,Marathi,Tablet,Debit Card,True,0,2023-10-02,2024-04-29,7,7456.26,0.59,Afternoon,3,Comedy
user_2855,27,Male,West Stephenport,Spanish,Smart TV,Debit Card,True,0,2023-09-11,2023-12-10,3,3195.54,0.47,Evening,3,Comedy
user_2856,57,Female,Reginafort,Spanish,Laptop,Debit Card,True,1,2022-06-29,2025-01-14,31,29718.52,0.81,Night,1,Sci-Fi
user_2857,24,Female,Lake Kathy,Telugu,Tablet,UPI,True,0,2023-12-14,2024-08-10,8,8521.44,0.65,Night,3,Sci-Fi
user_2858,23,Female,Riveraland,Hindi,Tablet,Net Banking,True,0,2023-03-06,2024-09-26,19,20238.42,0.79,Night,1,Drama
user_2859,68,Male,Bookerport,Hindi,Laptop,Debit Card,False,0,2022-09-17,2023-04-15,7,7456.26,0.44,Evening,1,Action
user_2860,55,Female,South Gloriaburgh,Hindi,Desktop,Debit Card,False,0,2023-02-06,2023-11-03,9,9586.62,0.57,Evening,4,Thriller
user_2861,50,Male,Freyton,Bengali,Laptop,Wallet,True,1,2024-02-26,2026-02-15,24,23007.89,0.62,Evening,4,Comedy
user_2862,43,Other,Derrickhaven,Telugu,Mobile,Net Banking,True,0,2022-09-17,2024-05-09,20,21303.6,0.42,Night,2,Comedy
user_2863,52,Male,Michaelside,Telugu,Tablet,UPI,True,0,2023-09-06,2025-11-24,27,28759.86,0.89,Night,1,Romance
user_2864,48,Male,Rushhaven,Telugu,Smart TV,Credit Card,True,0,2023-03-29,2026-02-11,35,37281.3,0.72,Morning,1,Action
user_2865,18,Male,Saratown,Bengali,Laptop,Wallet,True,1,2022-06-24,2025-03-10,33,31635.85,0.44,Evening,3,Drama
user_2866,44,Male,West Walter,Bengali,Mobile,Net Banking,True,1,2023-03-23,2024-07-15,16,15338.59,0.48,Night,3,Drama
user_2867,43,Male,North Jacob,Spanish,Laptop,UPI,True,0,2023-08-16,2026-02-01,30,31955.4,0.78,Night,2,Action
user_2868,46,Female,Lake Steveview,Marathi,Smart TV,Wallet,True,0,2023-10-22,2026-06-08,32,34085.76,0.82,Afternoon,4,Comedy
